"Code","Medal"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Gold"
"SUI","Silver"
"SUI","Silver"
"SUI","Silver"
"SUI","Silver"
"SUI","Gold"
"SUI","Gold"
"SUI","Gold"
"SUI","Silver"
"SUI","Silver"
"SUI","Gold"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Gold"
"SUI","Gold"
"SUI","Silver"
"SUI","Gold"
"SUI","Silver"
"SUI","Silver"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Gold"
"SUI","Bronze"
"SUI","Gold"
"SUI","Bronze"
"SUI","Silver"
"SUI","Gold"
"SUI","Silver"
"SUI","Gold"
"SUI","Gold"
"SUI","Bronze"
"SUI","Gold"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Silver"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Gold"
"SUI","Gold"
"SUI","Gold"
"SUI","Silver"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Silver"
"SUI","Gold"
"SUI","Bronze"
"SUI","Silver"
"SUI","Silver"
"SUI","Bronze"
"SUI","Silver"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Silver"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Silver"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Gold"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Silver"
"SUI","Gold"
"SUI","Bronze"
"SUI","Silver"
"SUI","Silver"
"SUI","Gold"
"SUI","Bronze"
"SUI","Gold"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Gold"
"SUI","Bronze"
"SUI","Gold"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Silver"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Silver"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Bronze"
"SUI","Silver"
"SUI","Bronze"
"SVK","Silver"
"SVK","Gold"
"SVK","Gold"
"SVK","Bronze"
"SVK","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Gold"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Silver"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Gold"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Silver"
"SWE","Gold"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Gold"
"SWE","Gold"
"SWE","Bronze"
"SWE","Gold"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Silver"
"SWE","Gold"
"SWE","Silver"
"SWE","Silver"
"SWE","Gold"
"SWE","Silver"
"SWE","Silver"
"SWE","Gold"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Silver"
"SWE","Gold"
"SWE","Silver"
"SWE","Gold"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Gold"
"SWE","Gold"
"SWE","Silver"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Silver"
"SWE","Silver"
"SWE","Gold"
"SWE","Gold"
"SWE","Bronze"
"SWE","Silver"
"SWE","Silver"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Silver"
"SWE","Silver"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Silver"
"SWE","Silver"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Silver"
"SWE","Gold"
"SWE","Silver"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Silver"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Silver"
"SWE","Gold"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Gold"
"SWE","Silver"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Silver"
"SWE","Silver"
"SWE","Gold"
"SWE","Gold"
"SWE","Silver"
"SWE","Silver"
"SWE","Silver"
"SWE","Silver"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Silver"
"SWE","Gold"
"SWE","Gold"
"SWE","Silver"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Gold"
"SWE","Silver"
"SWE","Gold"
"SWE","Bronze"
"SWE","Silver"
"SWE","Gold"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Silver"
"SWE","Silver"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Silver"
"SWE","Silver"
"SWE","Silver"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Gold"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Gold"
"SWE","Silver"
"SWE","Gold"
"SWE","Silver"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Gold"
"SWE","Silver"
"SWE","Silver"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Silver"
"SWE","Silver"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Silver"
"SWE","Gold"
"SWE","Gold"
"SWE","Silver"
"SWE","Silver"
"SWE","Silver"
"SWE","Silver"
"SWE","Gold"
"SWE","Gold"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Silver"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Gold"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Gold"
"SWE","Gold"
"SWE","Bronze"
"SWE","Gold"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Silver"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Silver"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Gold"
"SWE","Gold"
"SWE","Bronze"
"SWE","Gold"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Silver"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Silver"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Silver"
"SWE","Silver"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Silver"
"SWE","Silver"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Silver"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Gold"
"SWE","Gold"
"SWE","Gold"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Bronze"
"SWE","Silver"
"SWE","Gold"
"SWE","Gold"
"UKR","Gold"
"UKR","Bronze"
"UKR","Gold"
"UKR","Bronze"
"UKR","Bronze"
"UKR","Gold"
"UKR","Bronze"
"UKR","Silver"
"UKR","Gold"
"UKR","Gold"
"UKR","Bronze"
"USA","Silver"
"USA","Bronze"
"USA","Gold"
"USA","Bronze"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Bronze"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Bronze"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Bronze"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Gold"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Gold"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Gold"
"USA","Bronze"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Bronze"
"USA","Gold"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Bronze"
"USA","Gold"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Bronze"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Bronze"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Gold"
"USA","Gold"
"USA","Bronze"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Bronze"
"USA","Bronze"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Gold"
"USA","Bronze"
"USA","Gold"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Bronze"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"USA","Gold"
"USA","Silver"
"UZB","Gold"
